yaw,pitch,roll,accelx,accely,accelz
-170.47,-0.04,-27.8,0.13,-3.47,8.71
-170.68,-0.05,-26.46,1.71,-0.42,9.58
-173.89,-1.04,-24.27,1.58,0.11,8.48
-178.29,-1.87,-19.41,1.25,0.19,8.4
176.64,-3.35,-14.08,-0.13,0.24,9.0
172.93,-3.28,-9.35,0.83,0.33,8.75
167.81,-4.16,-3.86,-0.56,0.59,7.76
164.26,-3.31,5.56,0.43,1.82,9.47
160.31,-5.3,7.67,-0.73,1.65,9.75
157.97,-4.35,9.31,-0.23,1.72,9.8
155.89,-2.94,10.05,0.49,2.22,9.8
153.47,-2.0,8.57,0.06,2.59,9.81
151.55,-2.67,3.71,0.43,2.79,9.81
149.73,-3.79,-2.3,-0.11,2.59,9.81
149.16,-4.7,-9.54,-0.12,2.18,9.81
149.38,-5.37,-17.19,-0.98,1.7,9.76
150.93,-4.73,-25.0,-1.07,1.12,9.4
154.17,-2.34,-33.02,-0.9,0.56,7.92
158.17,0.97,-40.39,-0.54,-0.16,6.6
162.87,4.41,-46.91,-0.06,-0.86,5.26
167.45,7.47,-51.56,-0.08,-1.81,4.42
172.44,10.63,-53.61,0.61,-1.97,4.72
177.96,12.83,-54.9,1.5,-2.33,3.96
-178.79,14.82,-51.54,0.9,-2.19,3.92
-175.33,17.41,-42.95,2.22,-1.29,5.53
-172.7,18.85,-31.97,2.57,-0.7,7.18
-170.35,19.37,-19.21,2.59,0.28,8.09
-168.4,19.0,-5.98,2.76,0.98,8.18
-166.57,18.75,8.9,2.51,2.04,9.46
-165.11,16.97,21.35,1.81,2.33,9.03
-160.71,11.17,32.3,1.66,3.43,9.68
-154.62,4.14,40.44,0.83,4.33,9.79
-144.31,-0.55,43.08,2.34,5.17,9.8
-134.62,-3.42,40.76,2.9,4.73,9.81
-125.43,-3.16,35.04,3.15,4.34,9.81
-118.93,-0.7,27.86,2.62,4.02,9.81
-115.11,1.8,19.39,2.11,3.93,9.81
-113.78,4.75,10.6,2.08,3.81,9.79
-114.74,7.16,2.63,2.05,3.32,9.79
-117.02,7.95,-5.3,1.68,2.74,9.68
-120.37,7.75,-13.09,1.2,1.97,9.35
-124.54,7.51,-20.51,0.76,0.96,8.36
-128.38,6.47,-26.76,0.34,-0.14,7.36
-130.66,4.29,-31.17,-0.21,-1.06,6.46
-131.77,3.44,-33.39,0.16,-1.65,6.62
-133.3,3.85,-34.58,0.24,-2.08,6.92
-134.08,3.3,-35.01,0.37,-2.54,6.86
-135.19,3.68,-34.09,0.22,-3.01,6.96
-134.16,2.11,-31.55,0.51,-3.08,8.5
-134.07,2.17,-28.85,0.53,-3.08,9.55
-134.41,1.88,-28.07,0.25,-3.21,9.5
-134.09,2.23,-27.26,0.55,-3.08,9.28
-134.02,2.19,-26.75,0.65,-2.9,9.06
-134.38,2.29,-26.56,0.5,-2.95,8.63
-134.59,2.14,-26.1,0.3,-3.07,8.67
-134.39,1.93,-25.67,0.33,-3.12,8.68
-134.02,2.04,-24.83,0.46,-3.04,8.91
-133.78,2.0,-24.29,0.56,-2.97,8.95
-133.78,2.06,-23.95,0.43,-3.04,8.78
-133.61,1.91,-23.27,0.45,-3.04,8.84
