yaw,pitch,roll,accelx,accely,accelz
75.98,2.25,25.82,-0.32,0.01,9.62
75.99,2.15,23.1,-0.08,-0.77,9.69
75.47,2.02,21.39,-0.2,-0.85,9.79
74.92,0.88,19.12,-0.05,-0.72,9.8
74.51,0.66,16.16,-0.19,-0.83,9.81
74.09,0.66,13.27,-0.32,-0.89,9.81
74.11,1.2,10.38,-0.63,-0.82,9.81
75.57,0.78,6.12,-0.17,-0.54,9.81
76.92,1.2,0.02,0.53,-1.04,9.65
76.42,2.7,-4.73,0.57,-1.66,9.09
75.16,3.63,-7.73,0.75,-1.95,9.48
72.96,4.26,-10.77,0.55,-2.19,9.4
70.84,4.29,-13.48,0.25,-2.18,9.31
69.03,4.43,-16.17,0.62,-2.27,9.25
66.46,3.97,-18.86,0.81,-2.41,8.71
62.31,3.26,-20.2,0.66,-2.48,8.65
57.53,1.65,-20.85,0.06,-2.6,8.73
53.05,-0.57,-21.5,-0.34,-2.73,8.51
48.41,-2.48,-21.59,-0.61,-2.78,8.29
43.57,-4.53,-20.73,-1.11,-2.7,8.15
38.92,-6.29,-18.88,-1.59,-2.52,8.21
35.0,-7.7,-16.91,-1.31,-2.44,8.36
30.88,-9.58,-14.7,-1.33,-2.35,8.05
26.57,-12.02,-11.21,-1.78,-2.09,7.9
22.43,-14.69,-5.95,-2.53,-1.58,8.26
18.69,-17.12,0.02,-3.71,-0.68,8.62
16.45,-18.74,5.86,-3.94,-0.06,8.79
14.66,-19.25,11.14,-4.19,0.02,8.86
14.87,-19.6,16.49,-3.82,0.44,9.37
15.45,-19.77,21.09,-3.65,0.83,9.24
16.87,-19.72,25.99,-3.93,1.36,9.56
19.06,-19.08,29.48,-4.21,1.91,9.77
22.83,-18.67,30.79,-3.87,2.38,9.73
27.69,-18.51,30.9,-3.09,2.52,9.27
32.57,-17.7,31.49,-2.83,2.55,9.21
37.96,-16.45,31.99,-3.01,2.8,9.66
44.93,-14.78,30.16,-2.92,3.08,9.78
54.17,-13.63,25.66,-2.27,3.11,9.61
64.1,-11.98,20.98,-1.56,2.67,9.41
73.22,-9.11,16.7,-0.67,2.23,9.73
80.09,-5.76,11.35,-0.47,1.6,9.74
85.28,-3.06,6.27,-0.37,1.12,9.65
88.88,-0.27,1.53,-0.11,0.6,9.71
90.93,1.45,-3.33,0.01,-0.16,9.26
91.35,3.06,-7.08,-0.2,-0.75,9.15
91.03,3.85,-9.92,-0.38,-0.98,9.45
90.23,4.21,-12.88,-0.57,-1.31,9.49
89.03,4.77,-15.94,-0.73,-1.9,9.14
87.59,6.19,-18.34,-0.59,-2.04,8.9
86.55,7.0,-19.73,-0.05,-1.94,9.19
84.45,7.36,-20.89,-0.16,-2.07,9.44
82.85,6.83,-22.62,-0.36,-2.44,8.99
82.18,5.57,-24.06,-0.26,-2.89,8.46
80.41,4.73,-23.86,-0.31,-3.0,8.51
77.46,4.55,-22.15,-0.51,-2.88,8.96
74.87,4.67,-19.82,-0.68,-2.77,9.6
73.48,4.67,-18.67,-0.65,-2.67,9.77
73.86,4.01,-18.58,-0.47,-2.57,9.77
74.64,3.65,-18.77,-0.2,-2.55,9.52
75.1,3.51,-18.75,-0.09,-2.57,9.35
